序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,周票數變動率,銷售金額,累計銷售票數,累計銷售金額
23,中華民國,日落之前,2019/05/31,車庫娛樂股份有限公司,財團法人天主教失智老人社會福利基金會,7,166,-59.81%,"36,878","3,386","746,829"
24,俄羅斯,文字慾,2019/05/31,佳映娛樂國際股份有限公司,Alpha Violet,4,178,-9.18%,"33,675",496,"93,235"
25,日本,這條路上:百年童謠的誕生,2019/05/31,亮點國際影業有限公司,CREi Inc,3,75,-71.48%,"14,930","1,698","351,031"
26,芬蘭,意亂提琴手,2019/05/31,聯影企業股份有限公司,SUMMERSIDE MEDIA SRL.,1,3,-98.34%,630,"1,311","254,446"
27,美國,哥吉拉II怪獸之王,2019/05/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,97,"48,141",-56.23%,"11,229,425","1,033,562","252,237,021"
28,日本,CODEGEASS復活的魯路修,2019/05/29,香港商甲上娛樂有限公司台灣分公司,SUNRISE INC,8,"1,589",-56.73%,"395,034","25,466","6,342,116"
29,法國,莒哈絲的漫長等待,2019/05/25,佳映娛樂國際股份有限公司,TF1 DROITS AUDIOVISUELS,4,363,-7.63%,"69,055",898,"169,360"
30,中華民國,五月天人生無限公司,2019/05/24,相信音樂國際股份有限公司,相信音樂國際股份有限公司##安樂電影公司(聯合出品),33,"6,157",-39.45%,"2,174,816","150,719","51,012,477"
31,法國,人生最後一場拍賣會,2019/05/24,海鵬影業有限公司,MFI SAS,9,"1,099",0.00%,"227,294","1,251","251,714"
32,南韓,完美搭檔,2019/05/24,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,6,198,-62.50%,"44,560","13,638","3,122,387"
33,德國,過境情謎,2019/05/24,佳映娛樂國際股份有限公司,THE MATCH FACTORY GmbH,4,212,-3.64%,"38,590",541,"98,305"
34,法國,城市獵人,2019/05/24,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,SOFINERGIE CAPAC,2,101,-54.09%,"25,250","18,770","4,306,694"
35,法國,亨利先生的秘密,2019/05/24,原創娛樂股份有限公司,GAUMONT S.A.,2,50,-79.34%,"9,925","2,809","586,967"
36,英國,選情尬翻天,2019/05/24,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Lions Gate International(UK), Limited.",2,47,-78.04%,"9,605","11,396","2,569,423"
37,印尼,鬼入鏡：靈之鬼跡,2019/05/24,水元素文化傳媒有限公司,Nikkatsu Corporation,2,30,-26.83%,"7,580","8,689","2,060,944"
38,中華民國,不滅之光,2019/05/24,春暉映像有限公司,臺北市鷺江學術文化協會,1,24,-46.67%,"5,435",792,"175,705"
39,日本,馬拉松武士,2019/05/24,天馬行空數位有限公司,GAGA Corporation,1,5,-83.33%,"1,205","1,717","367,643"
40,美國,阿拉丁,2019/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",95,"108,740",-30.31%,"25,678,411","1,056,169","246,704,519"
41,中華民國,你的臉+光,2019/05/17,汯呄霖電影有限公司,汯呄霖電影有限公司##財團法人公共電視文化事業基金會,1,281,-33.25%,"58,890","6,949","1,419,850"
42,美國,狗狗的旅程,2019/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,41,-62.73%,"9,840","52,838","12,184,181"
43,美國,捍衛任務3：全面開戰,2019/05/15,威視股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,39,"4,797",-58.50%,"1,168,316","614,433","141,185,294"
44,香港,P風暴,2019/05/10,華映娛樂股份有限公司,東方影業出品有限公司,1,46,0.00%,"7,360","10,759","2,364,660"
45,美國,名偵探皮卡丘,2019/05/09,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.##WARNER BROS. PICTURES INTERNATIONAL.,26,"1,009",-72.42%,"236,755","672,150","159,726,916"
46,美國,詐騙女神,2019/05/09,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,10,414,-73.93%,"96,643","361,104","83,645,893"
47,美國,赤手登峰,2019/05/07,海鵬影業有限公司,Park Circus Limited,4,66,-78.43%,"14,500","6,001","1,301,080"
48,美國,柏林我愛你,2019/05/03,采昌國際多媒體股份有限公司,Atrium Productions Kft.,1,85,112.50%,"13,030","4,452","949,463"
49,法國,搶救失業大作戰,2019/05/03,捷傑有限公司,Charades,1,30,0.00%,"4,800","1,603","332,873"
50,美國,復仇者聯盟:終局之戰,2019/04/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",33,"2,914",-55.69%,"731,555","3,445,918","899,457,234"
51,日本,原本以為只是手機掉了,2019/04/19,車庫娛樂股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",1,156,254.55%,"33,540","8,723","1,949,391"
52,美國,牛津解密,2019/04/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,4,185,58.12%,"26,500","11,674","2,609,123"
53,美國,魔力女聲,2019/04/19,威視股份有限公司,ME TEEN SPIRIT LIMITED,4,324,141.79%,"24,475","7,701","1,714,591"
54,香港,淪落人,2019/04/19,香港商甲上娛樂有限公司台灣分公司,無際電影製作有限公司 No Ceiling Film Production Limited,1,36,0.00%,"5,760","14,089","3,119,125"
55,美國,哭泣的女人,2019/04/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,179,0.00%,"13,920","132,956","31,038,784"
56,法國,女王的柯基,2019/04/12,傳影互動股份有限公司,CHARADES SAS,4,280,0.00%,"27,275","99,492","22,862,528"
57,南韓,沒有你的生日,2019/04/12,車庫娛樂股份有限公司,CONTENTS PANDA,1,15,-79.17%,"2,250","12,257","2,786,214"
58,美國,地獄怪客:血后的崛起,2019/04/11,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",9,"1,477",125.15%,"119,445","137,631","31,152,072"
59,美國,奇幻遊樂園,2019/04/04,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,645,0.00%,"36,895","51,629","11,490,477"
60,美國,侵密室友,2019/04/03,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"ANTON CAPITAL ENTERTAINMENT, S.C.A.",7,625,388.28%,"53,005","25,746","5,799,145"
61,法國,我的巴黎舅舅,2019/04/03,東昊影業有限公司,MK2 Films,1,60,-26.83%,"8,800","2,453","493,035"
62,美國,沙贊！,2019/03/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,11,"2,178",-27.25%,"182,370","553,587","130,656,922"
63,美國,毀滅者,2019/03/29,車庫娛樂股份有限公司,ROCKET SCIENCE INDUSTRIES LTD.,2,128,-56.90%,"8,225","4,530","832,849"
64,美國,小飛象,2019/03/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,25,-56.14%,"2,500","366,742","85,259,638"
65,美國,我們,2019/03/22,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,10,"1,670",41.29%,"146,455","272,284","63,060,286"
66,美國,庫爾斯克號:深海救援,2019/03/22,海樂影業股份有限公司,EuropaCorp,7,792,6.45%,"67,105","70,871","15,253,609"
67,中華民國,老大人,2019/03/22,威視股份有限公司,興揚電影有限公司##中環國際娛樂事業股份有限公司##(大陸)海寧鐵幕真文化傳媒有限公司##(大陸)喀什嘉映文化傳媒有限公司,5,503,95.72%,"33,590","59,896","13,289,666"
68,日本,假面飯店,2019/03/15,英屬維京群島商高捷全球開發有限公司 台灣分公司,"PONY CANYON, INC.",5,424,-37.83%,"37,750","50,223","11,245,308"
69,美國,鬼裔,2019/03/15,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,1,46,-69.74%,"3,600","32,852","7,330,663"
70,泰國,限時好友,2019/03/08,威視股份有限公司,GDH 599 COMPANY LIMITED,2,211,-46.98%,"16,195","57,668","13,074,595"
71,美國,驚奇隊長,2019/03/06,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,718,552.73%,"74,720","1,687,152","403,441,826"
72,美國,密弑遊戲,2019/02/27,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,167,8.44%,"9,185","99,059","22,057,652"
73,南韓,雞不可失,2019/02/22,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,9,"1,016",-56.19%,"88,485","515,464","117,549,680"
74,南韓,證人,2019/02/21,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",3,344,-35.82%,"20,360","64,768","14,669,884"
75,美國,樂高玩電影2,2019/02/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,385,112.71%,"22,575","42,293","9,625,720"
76,美國,艾莉塔：戰鬥天使,2019/02/05,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,2,174,-52.97%,"9,200","1,104,685","276,857,126"
77,加拿大,哈柏太空之旅3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,0,-100.00%,0,419,"59,450"
78,加拿大,深海獵奇3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,52,1200.00%,"5,342",479,"61,454"
79,日本,巧虎電影魔法島大冒險,2019/01/18,全民大劇團股份有限公司,法人倍樂生株式會社,9,63,-42.20%,"14,466","39,910","9,452,967"
80,英國,李爾王(英國國家劇院現場),2016/04/23,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,3,145,0.00%,"100,760",226,"157,200"
