序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,周票數變動率,銷售金額,累計銷售票數,累計銷售金額
11,英國,星界離魂,2019/08/30,暗光鳥有限公司,FILM SEEKERS LIMITED,4,51,-25.00%,"11,280",119,"26,365"
12,中華民國,第九分局,2019/08/29,華文創股份有限公司,華文創股份有限公司##全能製作股份有限公司##樂到家國際娛樂股份有限公司##滿滿額娛樂股份有限公司,77,"78,546",-8.62%,"17,998,726","164,505","37,749,753"
13,日本,劇場版FREE! 男子游泳部–Road to the World–夢,2019/08/28,采昌國際多媒體股份有限公司,"ABC ANIMATION, INC.",11,"1,937",-76.69%,"470,532","10,248","2,475,059"
14,中華民國,下半場,2019/08/23,下半場電影股份有限公司,下半場電影股份有限公司##華研國際音樂(股)公司##國賓影城(股)公司##高雄市電影館##美商華納兄弟(遠東)股份有限公司##逆光電影(股)公司##有享娛樂(股)公司##福斯傳媒有限公司##華策影業(天津)有限公司,94,"18,901",-55.28%,"4,316,719","87,494","19,899,276"
15,日本,貞子：起源,2019/08/23,車庫娛樂股份有限公司,KADOKAWA CORPORATION,25,872,-84.91%,"195,185","13,142","2,994,158"
16,日本,殺手寓言,2019/08/23,采昌國際多媒體股份有限公司,NIPPON TELEVISION NETWORK COPORATION,29,495,-86.96%,"109,720","8,198","1,867,445"
17,馬來西亞,光,2019/08/23,滿滿額娛樂股份有限公司,mm2 Entertainment Sdn Bnd##RESERVOIR WORLD Sdn Bnd,13,316,-79.18%,"67,200","3,634","792,046"
18,日本,再見了，唇,2019/08/23,天馬行空數位有限公司,GAGA Corporation,9,186,-77.51%,"41,585","1,798","405,994"
19,義大利,偵兇,2019/08/23,海鵬影業有限公司,TRUE COLOURS glorious films S.r.l.,7,160,-79.80%,"32,650","1,869","386,770"
20,美國,深夜加油站遇見抓狂衰事,2019/08/23,本萃電影有限公司,"Film Mode Entertainment, LLC",7,52,-93.28%,"12,050","1,714","399,159"
21,美國,地獄家政婦,2019/08/23,暗光鳥有限公司,JINGA FILMS LIMITED,2,18,-91.89%,"3,830",477,"103,282"
22,南韓,緝凶對決,2019/08/23,車庫娛樂股份有限公司,CONTENTS PANDA,1,4,-93.85%,850,308,"65,120"
23,美國,全面攻佔3: 天使救援,2019/08/21,海樂影業股份有限公司,"NU IMAGE,INC.",93,"86,087",-54.00%,"20,263,459","528,708","123,539,346"
24,日本,航海王：奪寶爭霸戰,2019/08/21,台北双喜電影發行股份有限公司,TOEI Animation Enterprises Limited,89,"24,003",-66.05%,"5,817,925","208,541","50,206,954"
25,南韓,驅魔使者,2019/08/16,車庫娛樂股份有限公司,"LOTTE CULTUREWORKS CO., LTD.",62,"8,510",-66.79%,"1,949,747","118,236","26,897,306"
26,日本,普羅米亞,2019/08/16,中影股份有限公司,東寶株式會社,14,"5,749",-27.02%,"1,434,263","27,612","6,876,318"
27,中華民國,緝魔,2019/08/16,華映娛樂股份有限公司,傳遞娛樂傳媒有限公司##華映娛樂股份有限公司,39,"1,226",-79.76%,"278,025","49,292","11,164,674"
28,日本,飛翔吧!埼玉,2019/08/16,傳影互動股份有限公司,PONY CANYON INC,3,175,-64.43%,"40,150","3,219","732,932"
29,美國,炫目之光,2019/08/16,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,97,-75.69%,"20,660","5,477","1,240,099"
30,日本,乾杯！戀上日本酒的女子,2019/08/16,天馬行空數位有限公司,Nine Film B.V.,1,8,-89.33%,"1,790","1,038","221,502"
31,美國,憤怒鳥玩電影2：冰的啦！,2019/08/14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,76,"2,450",-83.26%,"547,705","85,572","19,107,556"
32,美國,尋祕街拍客,2019/08/11,牽猴子整合行銷股份有限公司,RAVINE PICTURES,1,5,0.00%,700,7,"1,000"
33,日本,蠟筆小新電影 新婚旅行風暴-奪回廣志大作戰,2019/08/09,木棉花國際股份有限公司,ADK EMOTIOS INC.,23,"1,080",-78.90%,"248,511","42,307","9,770,218"
34,美國,朵拉與失落的黃金城,2019/08/09,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,13,251,-89.73%,"53,590","61,857","13,892,967"
35,日本,乘浪之約,2019/08/09,台北双喜電影發行股份有限公司,Fuji Creative Coporation,6,163,-75.08%,"38,168","12,898","3,017,077"
36,俄羅斯,絕世名伶,2019/08/09,天馬行空數位有限公司,(德國)KINOSTAR FILMVERLEIH GMBH,5,182,-65.73%,"37,380","5,523","1,126,971"
37,法國,懸案判決,2019/08/09,亮點國際影業有限公司,CHARADES,2,34,-82.47%,"7,325","4,373","907,163"
38,日本,櫻花開了,2019/08/09,春暉映像有限公司,株式会社クリエイターズユニオン,1,3,-96.97%,650,"1,596","324,073"
39,美國,在黑暗中說的鬼故事,2019/08/07,香港商甲上娛樂有限公司台灣分公司,"eONE FEATURES, LLC",63,"3,452",-78.96%,"817,942","227,632","52,422,606"
40,西班牙,痛苦與榮耀,2019/08/02,傳影互動股份有限公司,BATRAX ENTERTAINMENT B.V.,4,560,-39.20%,"119,805","12,526","2,690,747"
41,印度,電梯男孩的奇蹟,2019/08/02,聯影企業股份有限公司,Caroline Pictures Private Limited,1,3,-80.00%,640,"1,897","390,478"
42,美國,玩命關頭:特別行動,2019/07/31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,92,"24,533",-62.62%,"5,822,677","1,878,322","449,843,449"
43,日本,戀戀銅鑼燒,2019/07/27,佳映娛樂國際股份有限公司,MK2,1,2,0.00%,380,7,"1,100"
44,日本,電影哆啦A夢：大雄的月球探測記,2019/07/26,車庫娛樂股份有限公司,"TOHO CO., LTD.",13,363,-86.05%,"80,755","95,593","21,495,401"
45,美國,人生消極掰,2019/07/26,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,3,37,-85.82%,"7,845","32,112","7,419,953"
46,美國,駭客任務,2019/07/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,20,-83.05%,"5,300","12,830","3,035,297"
47,美國,從前，有個好萊塢,2019/07/24,台北双喜電影發行股份有限公司,"Bona Film Investment Company (Pacific RIM, USA)",6,"1,565",-25.37%,"386,708","151,884","36,855,390"
48,美國,電流大戰,2019/07/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Lantern Entertainment LLC,4,94,-71.69%,"21,330","97,100","22,404,975"
49,英國,橫越生死線,2019/07/19,亮點國際影業有限公司,Independent Film Sales,2,76,38.18%,"10,480",675,"126,135"
50,美國,獅子王,2019/07/17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",73,"5,201",-72.91%,"1,238,032","1,304,235","312,956,482"
51,日本,王者天下,2019/07/11,傳影互動股份有限公司,Columbia Pictures Industries Inc,1,10,-74.36%,"2,710","21,966","5,077,087"
52,荷蘭,小島來了陌生爸爸,2019/07/05,捷傑有限公司,Picture Tree International GmbH,2,134,71.79%,"19,880","1,082","217,962"
53,香港,掃毒2 天地對決,2019/07/05,華映娛樂股份有限公司,寰宇娛樂有限公司##廣東昇格傳媒股份有限公司##銀都機構有限公司##映藝娛樂有限公司##太陽娛樂文化有限公司##北京合瑞影業文化有限公司,2,86,244.00%,"9,740","175,963","40,312,803"
54,中華民國,我的青春都是你,2019/07/05,群星瑞智國際娛樂股份有限公司,群星瑞智國際娛樂股份有限公司##中國信託創業投資股份有限公司##中藝國際影視股份有限公司##安樂影片有限公司##北京中聯華盟文化傳媒投資有限公司##浙江東陽小宇宙影視傳媒有限公司##北京萌樣影視製作有限公司##北京影行天下文化傳播有限公司,1,20,0.00%,"3,200","7,487","1,713,310"
55,日本,名偵探柯南：紺青之拳,2019/07/03,向洋影業有限公司,株式会社トムス・エンタテインメント,21,"1,853",-69.52%,"733,598","465,657","108,695,730"
56,美國,蜘蛛人：離家日,2019/07/02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,7,160,-86.25%,"39,380","1,584,913","378,833,219"
57,南韓,寄生上流,2019/06/28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,27,"1,856",-65.96%,"448,524","616,950","145,166,613"
58,中華民國,如常,2019/06/28,星泰國際娛樂股份有限公司,財團法人中華民國佛教慈濟慈善事業基金會,2,"1,315",0.00%,"273,000","43,559","9,372,668"
59,美國,安娜貝爾回家囉,2019/06/25,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,395,0.00%,"20,870","358,471","83,849,651"
60,香港,九龍不敗,2019/06/25,華映娛樂股份有限公司,天馬電影出品(香港)有限公司##天馬影聯影視文化(北京)有限公司##大名娛樂有限公司,1,48,14.29%,"4,800","7,514","1,499,812"
61,英國,喬治三世的瘋狂,2019/06/21,威秀影城股份有限公司,National Theatre,1,51,-47.42%,"35,000",546,"358,200"
62,法國,別問我是誰,2019/06/21,天馬行空數位有限公司,Playtime,2,46,-53.06%,"6,640","4,512","920,125"
63,加拿大,金錢性騙局,2019/06/21,佳映娛樂國際股份有限公司,Seville International,1,28,-52.54%,"2,800","1,983","293,508"
64,美國,玩具總動員 4,2019/06/20,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",14,731,-73.08%,"165,335","1,338,071","311,875,825"
65,南韓,極惡對決,2019/06/20,威視股份有限公司,K-MOVIE ENTERTAINMENT,5,"1,105",110.48%,"71,700","124,877","28,313,731"
66,美國,安娜,2019/06/19,海樂影業股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,6,"1,573",62.16%,"101,875","150,050","34,070,150"
67,日本,劇場版 歌之☆王子殿下♪真愛KINGDOM,2019/06/14,曼迪傳播有限公司,KING RECORD COMPANY LIMITED,2,154,-42.75%,"36,550","8,975","2,318,726"
68,美國,火箭人,2019/06/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,120,0.00%,"18,720","32,821","7,641,229"
69,丹麥,懸案密碼-第64號,2019/06/14,峻龍國際有限公司,"MultiVisionnaire , Inc",2,42,-64.10%,"6,080","20,315","4,503,338"
70,美國,MIB星際戰警：跨國行動,2019/06/12,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,10,"2,190",251.52%,"174,690","402,039","94,135,515"
71,美國,X戰警：黑鳳凰,2019/06/06,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,6,827,-46.26%,"86,385","450,059","105,382,637"
72,美國,寵物當家2,2019/06/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,7,"1,122",-48.22%,"84,105","251,675","57,481,504"
73,英國,安東尼與克莉奧佩特拉,2019/06/06,威秀影城股份有限公司,National Theatre,4,44,-54.17%,"28,240",558,"363,600"
74,中華民國,出發,2019/05/31,牽猴子整合行銷股份有限公司,相知國際股份有限公司,1,175,130.26%,"33,250","68,961","15,348,091"
75,美國,恐怖大媽,2019/05/31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,245,-61.17%,"21,690","78,378","17,795,639"
76,美國,哥吉拉II怪獸之王,2019/05/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,9,"1,584",-45.34%,"150,255","1,068,816","259,557,493"
77,美國,狗狗的旅程,2019/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,300,-56.20%,"21,700","55,855","12,413,181"
78,美國,捍衛任務3：全面開戰,2019/05/15,威視股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,11,"1,570",-32.44%,"154,770","624,860","142,663,900"
79,美國,詐騙女神,2019/05/09,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,99,-79.84%,"5,445","371,756","84,441,473"
80,美國,復仇者聯盟:終局之戰,2019/04/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,"2,084",-46.08%,"175,755","3,489,565","910,240,384"
81,美國,哭泣的女人,2019/04/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,49,58.06%,"4,900","135,734","31,266,619"
82,美國,禁入墳場,2019/04/12,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,45,45.16%,"4,500","94,544","21,447,557"
83,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,6,-33.33%,780,518,"73,970"
84,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,9,50.00%,"1,325",586,"78,279"
85,美國,水行俠,2018/12/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,14,-56.25%,"6,160","1,957,132","470,984,595"
86,美國,亂世佳人,1939,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,30,"3,454",5.76%,"841,880","6,720","1,662,283"
