序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,周票數變動率,銷售金額,累計銷售票數,累計銷售金額
20,南韓,極惡對決,2019/06/20,威視股份有限公司,K-MOVIE ENTERTAINMENT,62,"16,489",-67.89%,"3,740,300","116,270","26,620,450"
21,美國,安娜,2019/06/19,海樂影業股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,80,"20,050",-64.53%,"4,657,100","137,292","31,538,938"
22,美國,AI終結戰,2019/06/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,31,"1,719",-58.82%,"389,906","6,038","1,392,191"
23,美國,帕爾曼的音樂遍歷,2019/06/14,翻面映畫有限公司,"ROCO Films International, LLC",10,"2,321",-25.03%,"537,820","10,418","2,404,596"
24,美國,火箭人,2019/06/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,17,977,-78.78%,"231,328","32,180","7,502,594"
25,丹麥,懸案密碼-第64號,2019/06/14,峻龍國際有限公司,"MultiVisionnaire , Inc",15,822,-77.34%,"181,642","18,980","4,279,143"
26,日本,劇場版歌之☆王子殿下♪真愛KINGDOM,2019/06/14,曼迪傳播有限公司,KING RECORD COMPANY LIMITED,6,521,-60.05%,"164,770","7,337","1,928,417"
27,南韓,0.0赫茲,2019/06/14,車庫娛樂股份有限公司,CONTENTS PANDA,4,128,-88.10%,"29,425","14,782","3,387,590"
28,美國,MIB星際戰警：跨國行動,2019/06/12,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"10,509",-78.16%,"2,465,116","395,885","93,152,832"
29,香港,追龍II：賊王,2019/06/12,華映娛樂股份有限公司,霍爾果斯環星影視傳媒有限公司##上海杠杠影視文化有限公司##銀都機構有限公司##耳東文化（北京）有限公司##太陽娛樂文化有限公司##海墨文化傳媒股份有限公司##萬達影視傳媒有限公司##上海復逸文化傳播有限公司##電視廣播有限公司##上海新文化影業有限公司 ##阿里巴巴影業（北京）有限公司##北京博納影業集團有限公司##星王朝有限公司##浙江博納影視製作有限公司##博納影視娛樂有限公司,12,187,-93.42%,"43,965","50,681","11,460,593"
30,西班牙,逆轉劫局,2019/06/11,采昌國際多媒體股份有限公司,"CASTELAO PICTURES, S.L.",1,14,-95.74%,"3,005","4,256","935,268"
31,美國,寵物當家2,2019/06/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,54,"6,381",-56.68%,"1,498,337","242,990","56,270,165"
32,美國,X戰警：黑鳳凰,2019/06/06,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,46,"1,789",-84.29%,"426,589","441,398","104,679,422"
33,日本,爺爺與喵,2019/06/06,天馬行空數位有限公司,Kadokawa Corporation,2,19,-96.03%,"4,080","6,622","1,478,990"
34,中華民國,祝我好好孕,2019/06/06,黃力仁,蘇鈺婷,1,9,-74.29%,"1,830","3,456","729,084"
35,英國,馬克白（英國國家劇院現場）,2019/06/03,威秀影城股份有限公司,National Theatre,2,49,880.00%,"32,520",196,"126,880"
36,中華民國,出發,2019/05/31,牽猴子整合行銷股份有限公司,相知國際股份有限公司,22,"2,431",-75.26%,"532,830","63,107","14,114,908"
37,日本,這條路上:百年童謠的誕生,2019/05/31,亮點國際影業有限公司,CREi Inc,2,52,33.33%,"9,055","1,789","366,806"
38,美國,紅色密令,2019/05/31,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,1,28,-72.00%,"2,800","5,133","1,082,915"
39,中華民國,日落之前,2019/05/31,車庫娛樂股份有限公司,財團法人天主教失智老人社會福利基金會,1,1,-96.30%,230,"3,414","752,869"
40,美國,哥吉拉II怪獸之王,2019/05/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,74,"5,080",-75.74%,"1,217,416","1,059,583","258,442,012"
41,日本,CODEGEASS復活的魯路修,2019/05/29,香港商甲上娛樂有限公司台灣分公司,SUNRISE INC,2,189,-71.92%,"45,190","26,328","6,554,444"
42,中華民國,五月天人生無限公司,2019/05/24,相信音樂國際股份有限公司,相信音樂國際股份有限公司##安樂電影公司(聯合出品),14,"3,105",-20.49%,"930,866","157,729","53,444,154"
43,法國,人生最後一場拍賣會,2019/05/24,海鵬影業有限公司,MFI SAS,9,603,-55.66%,"122,140","3,214","651,189"
44,中華民國,不滅之光,2019/05/24,春暉映像有限公司,臺北市鷺江學術文化協會,1,109,1716.67%,"24,000",907,"201,325"
45,法國,亨利先生的秘密,2019/05/24,原創娛樂股份有限公司,GAUMONT S.A.,2,64,-21.95%,"8,560","2,955","611,927"
46,南韓,完美搭檔,2019/05/24,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,1,9,-89.02%,"2,160","13,729","3,142,992"
47,法國,城市獵人,2019/05/24,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,SOFINERGIE CAPAC,1,8,-78.38%,"1,725","18,815","4,317,389"
48,美國,阿拉丁,2019/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",90,"45,249",-44.40%,"10,711,249","1,182,807","276,619,895"
49,美國,醜娃娃大冒險,2019/05/17,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",1,122,0.00%,"9,880","5,788","1,310,075"
50,美國,捍衛任務3：全面開戰,2019/05/15,威視股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,7,673,-67.03%,"156,000","617,147","142,081,745"
51,香港,P風暴,2019/05/10,華映娛樂股份有限公司,東方影業出品有限公司,4,227,31.21%,"30,360","11,159","2,419,300"
52,瑞典,極地先鋒,2019/05/10,采昌國際多媒體股份有限公司,AB Svensk Filmindustri,1,94,108.89%,"14,420","2,114","447,171"
53,美國,名偵探皮卡丘,2019/05/09,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.##WARNER BROS. PICTURES INTERNATIONAL.,1,27,-80.71%,"6,750","672,317","159,767,621"
54,美國,柏林我愛你,2019/05/03,采昌國際多媒體股份有限公司,Atrium Productions Kft.,1,86,8.86%,"12,560","4,617","974,293"
55,法國,搶救失業大作戰,2019/05/03,捷傑有限公司,Charades,1,33,-42.11%,"4,950","1,693","346,533"
56,美國,復仇者聯盟:終局之戰,2019/04/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",29,"10,260",-17.52%,"2,942,607","3,468,617","906,518,324"
57,美國,魔力女聲,2019/04/19,威視股份有限公司,ME TEEN SPIRIT LIMITED,3,157,-59.95%,"13,555","8,250","1,762,356"
58,美國,牛津解密,2019/04/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,2,94,-53.69%,"12,440","11,971","2,648,873"
59,香港,淪落人,2019/04/19,香港商甲上娛樂有限公司台灣分公司,無際電影製作有限公司 No Ceiling Film Production Limited,1,45,-46.43%,"6,750","14,218","3,138,755"
60,美國,哭泣的女人,2019/04/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,647,191.44%,"52,800","133,825","31,110,924"
61,法國,女王的柯基,2019/04/12,傳影互動股份有限公司,CHARADES SAS,5,780,104.72%,"56,695","100,653","22,956,063"
62,美國,禁入墳場,2019/04/12,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,444,40.06%,"27,530","93,579","21,357,552"
63,美國,地獄怪客:血后的崛起,2019/04/11,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",8,"1,243",-11.15%,"107,775","140,273","31,365,697"
64,美國,奇幻遊樂園,2019/04/04,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,404,-54.09%,"28,615","52,913","11,571,312"
65,美國,侵密室友,2019/04/03,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"ANTON CAPITAL ENTERTAINMENT, S.C.A.",5,469,-38.04%,"35,795","26,972","5,895,360"
66,美國,小飛象,2019/03/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,"2,537",134.69%,"179,575","370,360","85,525,053"
67,美國,失控危城,2019/03/29,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Arclight Films International, Pty., Ltd.",9,"1,332",0.00%,"105,830","143,341","32,848,853"
68,美國,沙贊！,2019/03/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,703,-47.50%,"48,125","555,629","130,813,497"
69,美國,我們,2019/03/22,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,453,-53.15%,"41,000","273,704","63,186,311"
70,中華民國,老大人,2019/03/22,威視股份有限公司,興揚電影有限公司##中環國際娛樂事業股份有限公司##(大陸)海寧鐵幕真文化傳媒有限公司##(大陸)喀什嘉映文化傳媒有限公司,6,324,-29.26%,"39,470","60,678","13,368,521"
71,美國,庫爾斯克號:深海救援,2019/03/22,海樂影業股份有限公司,EuropaCorp,1,207,-70.60%,"11,385","71,782","15,322,549"
72,丹麥,厄夜追緝令,2019/03/15,鏡象電影製作有限公司,TRUSTNORDISK APS,1,287,-5.28%,"23,120","10,040","2,081,247"
73,日本,假面飯店,2019/03/15,英屬維京群島商高捷全球開發有限公司 台灣分公司,"PONY CANYON, INC.",1,60,-48.72%,"6,000","50,400","11,261,348"
74,美國,驚奇隊長,2019/03/06,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",12,"3,539",-4.30%,"283,445","1,694,389","404,027,411"
75,南韓,雞不可失,2019/02/22,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,1,60,0.00%,"6,000","515,524","117,555,680"
76,美國,樂高玩電影2,2019/02/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,185,-7.04%,"13,430","42,677","9,650,495"
77,中華民國,一吻定情,2019/02/14,車庫娛樂股份有限公司,當樂娛樂股份有限公司,1,52,40.54%,"4,700","108,700","24,701,560"
78,加拿大,哈柏太空之旅3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,9,-57.14%,"1,350",449,"64,130"
79,加拿大,深海獵奇3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,11,-54.17%,"1,800",514,"66,394"
80,美國,馴龍高手3,2019/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,103,-34.81%,"10,610","715,684","166,731,008"
81,日本,巧虎電影魔法島大冒險,2019/01/18,全民大劇團股份有限公司,法人倍樂生株式會社,8,86,104.76%,"20,037","40,038","9,482,609"
82,中華民國,疾風魅影-黑貓中隊,2018/10/26,寬和影像事業有限公司,寬和影像事業有限公司,1,174,0.00%,"41,760","17,184","3,676,788"
83,英國,李爾王(英國國家劇院現場),2016/04/23,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,11,-90.76%,"8,080",356,"246,200"
84,中華民國,5月天諾亞方舟,2013/09/18,相信音樂國際股份有限公司,相信音樂國際股份有限公司,1,200,0.00%,"55,000","1,331","355,250"
