序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,周票數變動率,銷售金額,累計銷售票數,累計銷售金額
17,美國,樂高玩電影2,2019/02/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,84,"10,489",6.07%,"2,427,231","39,596","9,138,876"
18,美國,愛‧欺,2019/02/14,威視股份有限公司,EMBANKMENT FILMS LIMITED,30,"3,320",-54.78%,"730,259","17,778","3,950,695"
19,日本,我的傲嬌男友,2019/02/14,采昌國際多媒體股份有限公司,"ASMIK ACE, INC.",9,142,-80.49%,"32,105","2,259","515,194"
20,義大利,NICO，地下絲絨之後,2019/02/14,翻面映畫有限公司,Celluloid Dreams SAS,4,119,-68.18%,"27,460",861,"193,764"
21,美國/黎巴嫩,我想有個家,2019/02/08,海鵬影業有限公司,WILD BUNCH,11,"2,118",-34.67%,"465,199","14,341","3,110,740"
22,美國,艾莉塔：戰鬥天使,2019/02/05,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,99,"100,031",-25.29%,"24,666,375","1,060,942","267,977,792"
23,香港,廉政風雲煙幕,2019/02/05,華映娛樂股份有限公司,"英皇影業有限公司	##北京合瑞影業文化有限公司##銀都機構有限公司##耳東影業（北京）有限公司##北京金逸嘉逸電影發行有限公司##萬達影視傳媒有限公司##天津貓眼微影文化傳媒有限公司##大地時代文化傳播(北京)有限公司##北京耀影電影發行有限公司##浙江橫店影業有限公司##北京文心優品投資基金(有限合夥)",26,280,-88.67%,"64,960","43,873","10,142,400"
24,中國大陸,神探蒲松齡,2019/02/05,龍祥育樂多媒體股份有限公司,北京耀萊影視文化傳媒有限公司##愛奇藝影業（北京）有限公司##金海岸影視基地有限公司,15,87,-90.77%,"18,580","28,449","6,494,002"
25,加拿大,哈柏太空之旅3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,42,82.61%,"6,460",217,"32,535"
26,加拿大,深海獵奇3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,44,"1,366.67%","6,595",159,"22,750"
27,美國,愛‧滿人間,2019/02/01,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",45,"2,127",-56.24%,"515,916","76,141","17,761,859"
28,日本,日日是好日,2019/02/01,天馬行空數位有限公司,ColorBird Inc.,8,703,-42.52%,"152,590","9,354","2,032,015"
29,中華民國,瘋狂電視台瘋電影,2019/02/01,瘋狂秀股份有限公司,華文創股份有限公司##全民大劇團股份有限公司##瘋狂秀股份有限公司##傳誠旺旺投資有限公司##安佳企業管理顧問有限公司##宏麗數位創意股份有限公司##智仁科技開發股份有限公司##中環國際娛樂事業股份有限公司##中國信託創業投資股份有限公司,10,275,-55.93%,"65,480","27,811","6,276,037"
30,中華民國,大三元,2019/02/01,好孩子國際娛樂有限公司,好孩子國際娛樂有限公司##田秦文創娛樂有限公司##幸福本色國際文創股份有限公司,36,281,-88.19%,"61,010","104,782","23,470,842"
31,南韓,飆風特警隊,2019/02/01,車庫娛樂股份有限公司,SHOWBOX CORP.,7,39,-93.01%,"8,355","15,261","3,450,520"
32,美國,福爾摩濕與滑生,2019/02/01,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,5,9,-97.61%,"1,740","24,311","5,558,456"
33,美國,馴龍高手3,2019/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,92,"38,781",0.67%,"9,129,998","693,363","162,938,882"
34,美國,幸福綠皮書,2019/01/25,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Storyteller Distribution Co., LLC pursuant to its arrangements with Participant Media, LLC",56,"43,852",119.44%,"10,317,362","145,806","34,142,229"
35,美國,真寵,2019/01/25,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,23,"6,102",103.60%,"1,388,899","40,869","9,334,583"
36,美國,驚濤佈局,2019/01/25,華聯國際影音股份有限公司,(匈牙利)GEM ENTERTAINMENT KFT.,10,331,-75.09%,"90,630","68,804","16,089,441"
37,美國,老人與槍,2019/01/25,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,1,8,-88.24%,"1,835","5,531","1,221,246"
38,中華民國,寒單,2019/01/23,威視股份有限公司,想亮影藝股份有限公司##聚善美文創娛樂有限公司##奧瑪優勢傳媒娛樂行銷有限公司##如意休閒事業股份有限公司##彩虹塗裝有限公司##台北影業股份有限公司##北京中視星馳文化傳媒有限公司##深圳善為影業股份有限公司##廣州海盟佐佐文化傳播有限公司##東風沐電影工作室,59,"1,674",-75.52%,"365,559","218,764","49,072,960"
39,日本,巧虎電影魔法島大冒險,2019/01/18,全民大劇團股份有限公司,法人倍樂生株式會社,15,"2,043",63.83%,"495,549","36,648","8,672,815"
40,中華民國,貓影特工,2019/01/18,春暉映像有限公司,奇翼果股份有限公司,1,53,-3.64%,"11,855","10,690","2,281,815"
41,南韓,鎖命危機,2019/01/18,采昌國際多媒體股份有限公司,"CASTELAO PICTURES, S.L.",3,17,-79.01%,"3,730","22,428","5,100,367"
42,日本,企鵝公路,2019/01/18,木棉花國際股份有限公司,FUJI CREATIVE CORPORATION,1,2,-60.00%,390,"17,622","4,041,330"
43,美國,異裂,2019/01/16,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",29,881,-70.06%,"212,660","392,110","91,797,331"
44,中國大陸,大象席地而坐,2019/01/11,繁盛映畫有限公司,赤角（北京）文化傳播有限公司,5,289,-56.28%,"75,625","27,811","7,012,528"
45,法國,天才樂手行不行,2019/01/11,原創娛樂股份有限公司,TF1 Studio,2,87,128.95%,"13,750","3,219","678,461"
46,南韓,搖擺男孩,2019/01/11,車庫娛樂股份有限公司,CONTENTS PANDA,1,70,0.00%,"11,200","22,135","5,046,484"
47,美國,捍衛生死線,2019/01/11,海樂影業股份有限公司,FREEWAY ENTERTAINMENT KFT.,1,76,"7,500.00%","7,600","47,354","10,926,460"
48,泰國,借來的100天,2019/01/11,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 Company Limited,1,57,0.00%,"5,700","15,314","3,457,012"
49,美國,為了與你相聚,2019/01/11,台北双喜電影發行股份有限公司,"Columbia Pictures Industries, Inc.##Bona Film Investment Company (Pacific Rim,USA)",1,4,-88.89%,"1,060","77,955","17,699,979"
50,中華民國,春寒,2019/01/05,春暉映像有限公司,王知政,1,16,0.00%,"1,780",25,"2,950"
51,英國,盜王之王,2019/01/04,車庫娛樂股份有限公司,STUDIOCANAL SAS,2,326,81.11%,"27,780","6,899","1,539,641"
52,美國,私人戰爭,2019/01/04,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,3,118,81.54%,"17,220","15,251","3,382,591"
53,法國,近敵,2019/01/04,亮點國際影業有限公司,BAC FILMS DISTRIBUTION S.A.S.,1,105,208.82%,"15,980","1,277","270,423"
54,英國,惡魔突襲隊,2019/01/04,可樂藝術文創股份有限公司,GFM Films LLP,1,24,-67.57%,"3,600","2,400","485,043"
55,南韓,90分鐘末日倒數,2018/12/28,華聯國際影音股份有限公司,CJ E&M CORPORATION,4,"1,011","2,006.25%","60,135","160,918","36,847,524"
56,美國,胡桃鉗與奇幻四國,2018/12/28,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,42,61.54%,"8,400","99,840","23,045,211"
57,美國,美聲俘虜,2018/12/28,牽猴子整合行銷股份有限公司,GEM Entertainment Kft,1,16,-72.88%,"2,240","1,285","258,516"
58,香港,葉問外傳：張天志,2018/12/26,華映娛樂股份有限公司,東方影業出品有限公司##(大陸)上海天馬聯合影視文化有限公司##(大陸)上海鳴肇影視文化有限公司,9,"1,483",0.00%,"123,850","145,036","32,368,584"
59,美國,大黃蜂,2018/12/26,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,3,-92.86%,600,"641,548","155,079,513"
60,美國,班恩回家,2018/12/21,采昌國際多媒體股份有限公司,FREEWAY ENTERAINMENT KFT.,6,345,-11.76%,"41,430","20,357","4,359,092"
61,日本,人魚沉睡的家,2018/12/21,車庫娛樂股份有限公司,"SHOCHIKU CO., LTD.",1,31,-67.71%,"4,340","4,371","958,995"
62,法國,尖峰人生暫停一下,2018/12/21,安可電影股份有限公司,GAUMONT S.A.,1,14,-72.55%,"2,100","2,541","518,470"
63,美國,羅賓漢崛起,2018/12/20,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,(英國)LIONS GATE INTERNATIONAL(UK) LIMITED,10,"2,205","5,702.63%","167,930","168,655","38,742,958"
64,中國大陸,影,2018/12/20,傳影互動股份有限公司,樂視影業有限公司##上海騰訊影業文化傳播有限公司##完美威秀娛樂有限公司##博納影業集團股份有限公司（聯合出品）##香港騰訊影業有限公司（聯合出品）##天津貓眼微影文化傳媒有限公司（聯合出品）##浙江博地影視有限公司（聯合出品）##瑞麗市振東盛銘投資有限公司（聯合出品）,1,18,-64.71%,"2,700","12,161","2,694,317"
65,香港,霸王別姬,2018/12/14,能率影業股份有限公司,湯臣(香港)電影有限公司,1,0,-100.00%,0,"51,513","12,227,225"
66,美國,蜘蛛人：新宇宙,2018/12/13,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,20,"5,355","1,967.57%","1,315,435","190,538","44,652,351"
67,美國,水行俠,2018/12/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,26,"1,124",-43.17%,"292,412","1,938,889","469,583,405"
68,波蘭,沒有煙硝的愛情,2018/12/08,東昊影業有限公司,MK2 Films,15,"1,425",-49.36%,"313,119","8,612","1,881,708"
69,美國,寡婦,2018/12/07,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,5,782,-3.34%,"44,945","43,464","9,510,938"
70,印度,廁所愛情故事,2018/12/07,車庫娛樂股份有限公司,(英國)RELIANCE BIG ENTERTAINMENT (UK) PRIVATE LIMITED,1,46,76.92%,"7,460","1,851","367,490"
71,美國,移動城市：致命引擎,2018/12/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,14,"3,780",76.47%,"314,675","268,385","62,061,587"
72,美國,被遺忘的幸福,2018/11/30,采昌國際多媒體股份有限公司,(匈牙利)FREEWAY ENTERTAINMENT KFT.,2,148,92.21%,"23,200","5,234","1,132,041"
73,美國,金牌拳手：父仇,2018/11/30,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,105,16.67%,"9,610","53,446","11,794,183"
74,南韓,非賣品,2018/11/30,車庫娛樂股份有限公司,SHOWBOX CORP.,1,100,-50.98%,"7,900","37,653","8,479,249"
75,南韓,分秒幣爭,2018/11/30,華映娛樂股份有限公司,"CJ ENM CO., LTD",1,21,-75.00%,"2,100","22,101","4,929,276"
76,美國,無敵破壞王2：網路大暴走,2018/11/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",5,428,50.18%,"90,490","595,704","138,261,323"
77,中華民國,人面魚紅衣小女孩外傳,2018/11/23,威視股份有限公司,中環國際娛樂事業股份有限公司##講故事有限公司##大慕影藝國際事業有限公司##華映娛樂股份有限公司##秀泰國際娛樂有限公司##國賓影城股份有限公司##樂到家國際娛樂股份有限公司##華研國際音樂股份有限公司##紅衣小女孩股份有限公司,8,"1,041",407.80%,"79,330","327,223","72,977,840"
78,中華民國,比悲傷更悲傷的故事,2018/11/18,好好看文創有限公司,滿滿額娛樂股份有限公司##好好看文創有限公司##百聿數碼創意股份有限公司##神州音樂有限公司##崴森管理顧問股份有限公司##(大陸)上海唯喜影業有限公司##(香港)福斯傳媒有限公司,3,119,-16.20%,"23,720","1,038,659","239,635,195"
79,法國,大醫新鮮人,2018/11/16,捷傑有限公司,LE PACTE,1,49,104.17%,"7,610","1,968","409,265"
80,美國,怪獸與葛林戴華德的罪行,2018/11/15,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,9,"1,735",-16.39%,"147,925","1,060,173","254,865,507"
81,美國,蜘蛛網中的女孩,2018/11/09,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,43,-55.21%,"4,040","57,944","12,377,012"
82,美國,波希米亞狂想曲,2018/11/02,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,16,"4,178",461.56%,"1,045,261","152,621","35,924,986"
83,中華民國,誰先愛上他的,2018/11/02,親愛的工作室有限公司,海納百川娛樂有限公司##原點概念有限公司##親愛的工作室有限公司,4,412,-58.22%,"27,415","292,560","66,366,490"
84,印度,我的嗝嗝老師,2018/11/02,捷傑有限公司,YASH RAJ FILMS,2,135,-2.17%,"22,555","18,034","3,752,183"
85,美國,嚇地獄,2018/11/02,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CBS FILMS INC.,1,47,-75.13%,"2,585","14,199","3,077,348"
86,中華民國,狂徒,2018/10/26,貴金影業傳媒股份有限公司,貴金影業傳媒股份有限公司##高雄市電影館##喜陽影片製作有限公司,3,291,56.45%,"20,825","25,744","5,679,798"
87,美國,潛艦獵殺令,2018/10/26,英屬維京群島商高捷全球開發有限公司 台灣分公司,NU IMAGE INCORPORATED,2,199,-74.36%,"10,645","330,133","75,209,608"
88,俄羅斯,夏,2018/10/26,鏡象電影製作有限公司,(法國)CHARADES,1,31,-50.79%,"8,040","1,664","374,688"
89,美國,億萬男孩俱樂部,2018/10/19,香港商甲上娛樂有限公司台灣分公司,"BB CLUB,LLC",2,161,-63.49%,"8,430","26,783","6,092,088"
90,美國,月光光新慌慌,2018/10/19,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,136,-59.88%,"7,020","115,541","26,193,358"
91,美國,一個巨星的誕生,2018/10/09,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,10,"3,203",58.25%,"1,009,608","703,123","164,280,097"
92,美國,猛毒,2018/10/03,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,60,-72.48%,"3,190","1,201,412","278,827,478"
93,南韓,與神同行：最終審判,2018/08/08,采昌國際多媒體股份有限公司,(匈牙利)FREEWAY ENTERTAINMENT KFT.,8,253,-74.42%,"22,100","2,015,469","480,199,268"
94,法國,我愛妳，妳愛她,2016/05/20,東昊影業有限公司,VERSATILE,1,3,0.00%,430,262,"55,865"
