序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
12,美國,隱形人,2020/02/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,97,"42,287",-44.55%,"10,051,412","192,971","45,938,981"
13,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"8,575",-60.96%,"1,935,086","67,300","15,089,724"
14,日本,鳴鳥不飛：烏雲密布,2020/02/27,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,13,"4,872",-46.44%,"1,206,065","24,773","6,019,513"
15,美國,怨咒,2020/02/27,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,78,"2,223",-67.22%,"504,437","20,161","4,536,934"
16,日本,哥布林殺手：GOBLIN'S CROWN,2020/02/27,木棉花國際股份有限公司,Hakuhodo DY music & pictures Inc.,31,"1,780",-67.59%,"432,252","22,661","5,384,750"
17,泰國,娘娘腔日記,2020/02/27,車庫娛樂股份有限公司,GDH 559 COMPANY LIMITED,32,483,-80.40%,"107,995","7,445","1,716,916"
18,瑞典,千日千夜,2020/02/27,東昊影業有限公司,Roy Andersson Filmproduktion AB,11,468,-48.34%,"101,436","2,285","496,382"
19,香港,叔．叔,2020/02/27,采昌國際多媒體股份有限公司,先響電影有限公司New Voice Film Productions Ltd,10,369,-64.07%,"82,825","2,620","590,721"
20,南韓,寄生上流：黑白版,2020/02/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,21,193,-75.35%,"44,388","2,055","477,887"
21,法國,汪星人的奇幻漂流,2020/02/27,天馬行空數位有限公司,CHARADES,3,12,-89.09%,"2,775",348,"73,527"
22,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,83,"4,155",-64.84%,"982,140","101,002","23,700,534"
23,美國,李察朱威爾事件,2020/02/21,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,47,944,-73.46%,"223,746","27,063","6,169,319"
24,南韓,陰櫥,2020/02/21,車庫娛樂股份有限公司,"CJ ENM CO., LTD.",25,549,-78.12%,"128,593","30,184","7,090,560"
25,美國,電影音效傳奇：好萊塢之聲,2020/02/21,造次文化有限公司,Dogwoof Ltd,9,470,-56.32%,"110,545","4,089","952,186"
26,西班牙,絕命大平台,2020/02/21,原創娛樂股份有限公司,Latido Consorcio De Exportacion Del Cine Espanol SL,11,214,-69.86%,"49,009","7,139","1,576,883"
27,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,8,178,-67.93%,"37,865","3,182","680,518"
28,中華民國,失路人,2020/02/21,中影股份有限公司,中影股份有限公司,2,83,-73.90%,"17,050","1,409","303,043"
29,羅馬尼亞,吹哨奇案,2020/02/21,光年映畫有限公司,MK2 FILMS,3,72,-71.88%,"15,220","1,543","330,590"
30,法國,閃閃小超人電影版,2020/02/21,采昌國際多媒體股份有限公司,STUDIOCANAL,5,10,-86.11%,"2,090","1,150","255,912"
31,比利時,少年阿罕默德,2020/02/21,捷傑有限公司,Wild Bunch,1,2,-97.98%,470,918,"190,610"
32,南韓,"超""人""氣動物園",2020/02/14,車庫娛樂股份有限公司,"FINECUT CO., LTD.",48,"1,849",-66.82%,"440,584","138,961","32,417,225"
33,美國,逃出夢幻島,2020/02/14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,35,495,-78.00%,"116,556","97,815","21,866,072"
34,美國,雨天 . 紐約,2020/02/14,香港商甲上娛樂有限公司台灣分公司,Krisolta Film & TV (UK) LIMITED,7,268,-53.15%,"59,020","11,005","2,542,548"
35,日本,殺不了的他和死不了的她,2020/02/14,威視股份有限公司,KADOKAWA CORPORATION,3,36,-76.00%,"8,590","6,732","1,606,286"
36,菲律賓,你好‧愛‧再見,2020/02/14,威秀影城股份有限公司,"ABS-CBN Film Productions, Inc.",9,37,19.35%,"8,560",257,"60,423"
37,英國,羅密歐與茱麗葉,2020/02/14,威秀影城股份有限公司,More2Screen Limited,1,9,-47.06%,"6,720",59,"41,000"
38,日本,全境失控,2020/02/14,采昌國際多媒體股份有限公司,日本テレビ放送網株式会社,2,30,11.11%,"5,490","4,439","970,362"
39,日本,愛情人形,2020/02/14,天馬行空數位有限公司,NIKKATSU CORPORATION,1,18,-83.49%,"4,330","3,353","760,696"
40,泰國,就愛斷捨離,2020/02/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,3,13,-88.18%,"3,160","5,610","1,291,811"
41,法國,謎夜拼圖,2020/02/14,本萃電影有限公司,The Match Factory GmbH,1,4,-81.82%,840,487,"111,950"
42,日本,電影版 輝夜姬想讓人告白～天才們的戀愛頭腦戰～,2020/02/07,車庫娛樂股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",2,33,-66.33%,"8,805","6,360","1,548,156"
43,日本,蜜蜂與遠雷,2020/02/07,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Toho Co., Ltd",2,34,-83.96%,"7,790","6,401","1,445,023"
44,越南,古曼童,2020/02/07,車庫娛樂股份有限公司,"SKYLINE MEDIA CO., LTD",2,12,-94.47%,"2,470","45,695","10,582,414"
45,美國,猛禽小隊: 小丑女大解放,2020/02/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,74,"2,135",-70.54%,"514,609","469,151","112,216,930"
46,美國,1917,2020/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,46,"2,391",-57.67%,"628,797","295,220","72,582,960"
47,南韓,紅鞋公主與七矮人,2020/01/30,可樂藝術文創股份有限公司,"FINECUT CO., LTD",7,47,-70.06%,"11,500","22,618","5,225,717"
48,中華民國,你的情歌,2020/01/23,香港商甲上娛樂有限公司台灣分公司,奇想事企業有限公司##能率影業股份有限公司##香港商甲上娛樂有限公司台灣分公司 ##采昌國際多媒體股份有限公司  ##英屬維京群島商敦宜股份有限公司台灣分公司,11,109,-76.91%,"25,075","82,573","19,367,288"
49,美國,紳士追殺令,2020/01/23,車庫娛樂股份有限公司,"MIRAMAX DISTRIBUTION SERVICES, LLC",2,61,-52.34%,"18,252","93,003","22,382,952"
50,美國,杜立德,2020/01/23,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,22,-73.49%,"4,950","315,750","75,770,922"
51,美國,她們,2020/01/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,17,628,-51.36%,"153,347","91,032","21,676,465"
52,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,121,24.74%,"29,238","17,715","4,181,571"
53,南韓,青春催落去,2020/01/17,車庫娛樂股份有限公司,CONTENTS PANDA,2,124,5.08%,"11,800","5,308","1,155,680"
54,丹麥,在黑暗中漫舞：20週年數位修復版,2020/01/17,光年映畫有限公司,TRUSTNORDISK APS,1,10,0.00%,"2,200","4,543","1,009,171"
55,美國,絕地戰警FOR LIFE,2020/01/16,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,8,77,-78.43%,"18,210","571,662","136,643,930"
56,西班牙,逃出天堂島,2020/01/10,海樂影業股份有限公司,GEM ENTERTAINMENT KFT.,6,394,4.51%,"31,010","6,980","1,433,627"
57,日本,魯邦三世 THE FIRST,2020/01/10,向洋影業有限公司,株式会社トムス・エンタテインメント,1,10,-81.48%,"1,500","13,507","3,015,970"
58,印度,真愛裁會贏,2020/01/03,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,2,143,16.26%,"12,740","6,254","1,287,731"
59,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",2,32,-38.46%,"4,780","10,620","2,330,228"
60,俄羅斯,陰兒,2020/01/03,可樂藝術文創股份有限公司,REASON8 Films Ltd.,1,20,0.00%,"3,200","2,056","459,270"
61,美國,霹靂嬌娃,2019/12/27,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,7,390,-58.47%,"35,015","129,066","28,903,239"
62,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,2,68,-60.00%,"7,360","10,449","2,207,117"
63,美國,CATS 貓,2019/12/24,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,293,21.58%,"17,810","50,936","11,783,121"
64,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,1,25,-78.45%,"5,280","15,058","3,326,148"
65,美國,STAR WARS : 天行者的崛起,2019/12/18,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,"1,175",0.69%,"113,805","327,368","82,419,679"
66,美國,黑色聖誕節,2019/12/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,193,-27.72%,"16,565","18,709","4,147,202"
67,加拿大,8級警戒,2019/12/13,車庫娛樂股份有限公司,"XYZ FILMS, LLC",1,103,-50.24%,"5,665","5,418","1,119,863"
68,英國,給我一個參選的理由,2019/12/11,威秀影城股份有限公司,The Royal National Theatre,6,25,8.70%,"17,520",420,"272,140"
69,美國,去年聖誕節,2019/12/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,5,402,-27.57%,"32,560","95,621","22,346,755"
70,美國,野蠻遊戲：全面晉級,2019/12/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,8,"1,361",714.97%,"98,610","807,968","190,173,015"
71,英國,哈利路亞！,2019/12/04,威秀影城股份有限公司,The Royal National Theatre,6,18,0.00%,"12,360",323,"203,960"
72,英國,茱莉小姐,2019/12/04,威秀影城股份有限公司,The Royal National Theatre,5,13,-58.06%,"9,200",375,"243,300"
73,中華民國,狂飆一夢,2019/11/29,廖建華影像工作室,廖建華影像工作室##一顆星工作室有限公司,8,583,18.26%,"132,635","1,251","266,521"
74,法國,寂寞診療室,2019/11/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,MK2 FILMS,1,54,-42.55%,"4,280","1,135","213,135"
75,美國,布魯克林孤兒,2019/11/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,32,0.00%,"3,220","22,218","4,797,234"
76,美國,賽道狂人,2019/11/26,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",9,"1,096",-25.09%,"92,225","317,807","77,663,553"
77,美國,冰雪奇緣2,2019/11/21,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,215,0.00%,"23,360","1,450,513","343,612,363"
78,日本,HELLO WORLD,2019/11/15,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,11,-63.33%,"1,540","35,028","8,245,791"
79,美國,絕鯊47：猛鯊出籠,2019/11/01,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,2,177,420.59%,"17,930","29,093","6,052,795"
80,中華民國,陪你很久很久,2019/10/25,威視股份有限公司,嘉揚電影有限公司##海寧鐵幕真文化傳媒有限公司##滿滿額娛樂股份有限公司##中環國際娛樂事業股份有限公司##貴金影業傳媒股份有限公司##思美傳媒股份有限公司##海寧夢生影視文化傳媒有限公司##北京喔沃娛樂文化傳媒有限公司##薩摩亞商羚邦亞洲有限公司台灣分公司Medialink (Asia) Limited Taiwan Branch,1,14,-76.27%,"1,960","57,376","12,983,981"
81,日本,貓咪知道但是貓咪不說,2019/09/13,可樂藝術文創股份有限公司,"THE KLOCKWORX CO., LTD",1,34,70.00%,"5,220","1,245","264,770"
82,日本,普羅米亞,2019/08/16,中影股份有限公司,東寶株式會社,6,434,-58.35%,"188,980","78,287","21,988,850"
83,南韓,寄生上流,2019/06/28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,10,298,-55.39%,"71,683","648,362","151,217,679"
84,義大利,上流世界,2019/04/19,海鵬影業有限公司,PATHE FILMS S.A.S.,1,2,0.00%,380,"3,212","700,727"
85,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,1,0.00%,150,599,"85,865"
86,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,0,0.00%,0,"1,196","148,899"
87,南韓,分秒幣爭,2018/11/30,華映娛樂股份有限公司,"CJ ENM CO., LTD",1,3,0.00%,300,"22,107","4,929,876"
88,日本,羅生門,2015/02/05,傳影互動股份有限公司,KADOKAWA CORPORATION,1,2,200.00%,350,14,"2,685"
89,日本,咒怨2 電影版,2003/11/28,暗光鳥有限公司,KADOKAWA CORPORATION,3,12,-86.96%,"2,665",245,"55,479"
90,日本,咒怨 電影版,2003/08/22,暗光鳥有限公司,KADOKAWA CORPORATION,3,17,-43.33%,"3,885",435,"95,655"
