序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,周票數變動率,銷售金額,累計銷售票數,累計銷售金額
25,荷蘭,首席指揮家,2019/07/19,海鵬影業有限公司,Incredible Film BV,5,50,-9.09%,"10,625","6,635","1,381,670"
26,德國,瑪雅蜜蜂大冒險：蜜糖危機,2019/07/19,捷傑有限公司,Studio 100 Film GmbH,4,10,25.00%,"2,230","2,328","526,024"
27,日本,城市獵人劇場版 新宿Private Eyes,2019/07/19,木棉花國際股份有限公司,Aniplex Inc.,1,6,0.00%,"1,770","7,205","1,786,088"
28,美國,獅子王,2019/07/17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",94,"5,402",8.47%,"1,222,140","1,252,601","300,834,147"
29,中華民國,灼人秘密,2019/07/16,岸上影像有限公司,"岸上影像有限公司,禾豐九路娛樂有限公司,爵士電影製作公司 JAZZY PICTURES (M) SDN. BHD.",4,53,-17.19%,"12,230","31,202","7,250,149"
30,日本,王者天下,2019/07/11,傳影互動股份有限公司,Columbia Pictures Industries Inc,1,10,900.00%,"2,530","21,888","5,058,007"
31,香港,掃毒2 天地對決,2019/07/05,華映娛樂股份有限公司,寰宇娛樂有限公司##廣東昇格傳媒股份有限公司##銀都機構有限公司##映藝娛樂有限公司##太陽娛樂文化有限公司##北京合瑞影業文化有限公司,2,7,40.00%,"1,690","175,852","40,299,813"
32,義大利,米開朗基羅：無盡之詩,2019/07/05,海鵬影業有限公司,TRUE COLOURS glorious S.r.l.,1,3,-57.14%,730,"7,020","1,454,836"
33,日本,名偵探柯南：紺青之拳,2019/07/03,向洋影業有限公司,株式会社トムス・エンタテインメント,37,"1,015",15.87%,"240,250","453,481","104,932,380"
34,美國,蜘蛛人：離家日,2019/07/02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,44,641,-3.32%,"162,763","1,581,627","378,018,677"
35,南韓,寄生上流,2019/06/28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,50,"1,797",5.83%,"423,575","601,694","141,496,098"
36,德國,大叔好神騎,2019/06/28,可樂藝術文創股份有限公司,Beta Cinema GmbH,2,21,31.25%,"1,940",993,"175,435"
37,中華民國,如常,2019/06/28,星泰國際娛樂股份有限公司,財團法人中華民國佛教慈濟慈善事業基金會,1,0,-100.00%,0,"40,803","8,801,468"
38,香港,九龍不敗,2019/06/25,華映娛樂股份有限公司,天馬電影出品(香港)有限公司##天馬影聯影視文化(北京)有限公司##大名娛樂有限公司,3,41,32.26%,"3,265","7,300","1,475,917"
39,美國,安娜貝爾回家囉,2019/06/25,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,4,100.00%,760,"358,076","83,828,781"
40,加拿大,金錢性騙局,2019/06/21,佳映娛樂國際股份有限公司,Seville International,1,44,-8.33%,"4,600","1,715","265,938"
41,法國,別問我是誰,2019/06/21,天馬行空數位有限公司,Playtime,2,16,-11.11%,"2,320","4,270","883,925"
42,美國,玩具總動員 4,2019/06/20,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",37,865,27.21%,"196,450","1,330,910","310,221,281"
43,日本,劇場版 歌之☆王子殿下♪真愛KINGDOM,2019/06/14,曼迪傳播有限公司,KING RECORD COMPANY LIMITED,1,52,-10.34%,"13,320","8,319","2,161,569"
44,丹麥,懸案密碼-第64號,2019/06/14,峻龍國際有限公司,"MultiVisionnaire , Inc",2,24,0.00%,"3,480","20,056","4,464,828"
45,美國,MIB星際戰警：跨國行動,2019/06/12,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,9,-40.00%,900,"399,041","93,868,945"
46,美國,X戰警：黑鳳凰,2019/06/06,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,6,187,-13.02%,"13,210","446,323","105,056,612"
47,美國,恐怖大媽,2019/05/31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,113,-2.59%,"8,615","76,667","17,653,509"
48,美國,紅色密令,2019/05/31,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,2,44,12.82%,"2,735","6,824","1,244,405"
49,美國,哥吉拉II怪獸之王,2019/05/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,99,-19.51%,"8,900","1,062,302","258,966,133"
50,日本,CODE GEASS 復活的魯路修,2019/05/29,香港商甲上娛樂有限公司台灣分公司,SUNRISE INC,1,19,0.00%,"4,390","26,449","6,582,664"
51,中華民國,五月天 人生無限公司,2019/05/24,相信音樂國際股份有限公司,相信音樂國際股份有限公司##安樂電影公司(聯合出品),5,81,44.64%,"42,460","159,801","54,167,349"
52,法國,城市獵人,2019/05/24,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,SOFINERGIE CAPAC,1,8,33.33%,"1,200","20,870","4,467,339"
53,香港,非分熟女,2019/05/24,華映娛樂股份有限公司,英皇影業有限公司,1,12,-20.00%,960,"3,805","792,850"
54,日本,馬拉松武士,2019/05/24,天馬行空數位有限公司,GAGA Corporation,1,6,50.00%,900,"1,873","388,783"
55,美國,阿拉丁,2019/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",6,60,9.09%,"14,665","1,235,081","289,156,224"
56,美國,狗狗的旅程,2019/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,7,234,37.65%,"16,070","53,941","12,268,766"
57,美國,醜娃娃大冒險,2019/05/17,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",1,4,0.00%,400,"6,976","1,382,680"
58,美國,捍衛任務3：全面開戰,2019/05/15,威視股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,2,245,-5.41%,"13,035","619,227","142,204,895"
59,瑞典,極地先鋒,2019/05/10,采昌國際多媒體股份有限公司,AB Svensk Filmindustri,1,10,-28.57%,500,"3,931","594,671"
60,美國,詐騙女神,2019/05/09,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,8,264,-1.12%,"21,035","370,195","84,333,328"
61,美國,名偵探皮卡丘,2019/05/09,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.##WARNER BROS. PICTURES INTERNATIONAL.,3,41,17.14%,"4,540","684,246","160,758,406"
62,南韓,親愛的仇人,2019/05/04,可樂藝術文創股份有限公司,M-Line Distribution,1,8,-38.46%,680,"2,616","480,010"
63,美國,復仇者聯盟:終局之戰,2019/04/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",20,387,2.65%,"71,628","3,480,359","909,419,399"
64,香港,淪落人,2019/04/19,香港商甲上娛樂有限公司台灣分公司,無際電影製作有限公司 No Ceiling Film Production Limited,1,11,-31.25%,900,"15,258","3,208,220"
65,法國,女王的柯基,2019/04/12,傳影互動股份有限公司,CHARADES SAS,1,11,10.00%,"1,030","105,052","23,217,213"
66,美國,小飛象,2019/03/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,18,125.00%,900,"380,157","86,336,148"
67,美國,驚奇隊長,2019/03/06,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,50,400.00%,250,"1,699,421","404,390,201"
68,南韓,證人,2019/02/21,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",1,19,5.56%,"1,700","64,998","14,686,734"
69,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,0,0.00%,0,556,"72,424"
70,日本,CODE GEASS反叛的魯路修III皇道,2018/06/29,香港商甲上娛樂有限公司台灣分公司,株式会社サンライズ,1,5,0.00%,"1,140","7,265","1,767,651"
71,日本,七夜怪談0：貞相大白,2000,車庫娛樂股份有限公司,KADOKAWA CORPORATION,1,0,-100.00%,0,16,"3,400"
72,日本,七夜怪談2︰貞子謎咒,1999,車庫娛樂股份有限公司,KADOKAWA CORPORATION,1,0,-100.00%,0,8,"1,695"
73,日本,七夜怪談：復活之路,1998,車庫娛樂股份有限公司,KADOKAWA CORPORATION,1,1,100.00%,210,4,840
74,日本,七夜怪談,1998,車庫娛樂股份有限公司,Kadokawa Corporation,1,0,-100.00%,0,19,"4,025"
