序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,周票數變動率,銷售金額,累計銷售票數,累計銷售金額
27,英國,喬治三世的瘋狂,2019/6/21,威秀影城股份有限公司,National Theatre,3,21,-83.72%,"12,960",208,"133,280"
28,美國,玩具總動員 4,2019/6/20,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",99,"149,865",-38.94%,"34,658,437","1,175,268","274,068,570"
29,南韓,極惡對決,2019/6/20,威視股份有限公司,K-MOVIE ENTERTAINMENT,53,"6,103",-62.99%,"1,390,573","122,373","28,011,023"
30,美國,安娜,2019/6/19,海樂影業股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,67,"7,655",-61.82%,"1,773,789","144,947","33,312,727"
31,美國,AI終結戰,2019/6/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,14,494,-71.26%,"111,072","6,532","1,503,263"
32,美國,帕爾曼的音樂遍歷,2019/6/14,翻面映畫有限公司,"ROCO Films International, LLC",9,"1,574",-32.18%,"355,713","11,992","2,760,309"
33,美國,火箭人,2019/6/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,436,-55.37%,"99,885","32,616","7,602,479"
34,丹麥,懸案密碼-第64號,2019/6/14,峻龍國際有限公司,"MultiVisionnaire , Inc",7,382,-53.53%,"84,430","19,362","4,363,573"
35,日本,劇場版 歌之☆王子殿下♪真愛KINGDOM,2019/6/14,曼迪傳播有限公司,KING RECORD COMPANY LIMITED,2,175,-66.41%,"40,050","7,512","1,968,467"
36,南韓,0.0赫茲,2019/6/14,車庫娛樂股份有限公司,CONTENTS PANDA,1,23,-82.03%,"5,240","14,805","3,392,830"
37,美國,MIB星際戰警：跨國行動,2019/6/12,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,54,"2,551",-75.73%,"604,903","398,436","93,757,735"
38,香港,追龍II：賊王,2019/6/12,華映娛樂股份有限公司,霍爾果斯環星影視傳媒有限公司##上海杠杠影視文化有限公司##銀都機構有限公司##耳東文化（北京）有限公司##太陽娛樂文化有限公司##海墨文化傳媒股份有限公司##萬達影視傳媒有限公司##上海復逸文化傳播有限公司##電視廣播有限公司##上海新文化影業有限公司 ##阿里巴巴影業（北京）有限公司##北京博納影業集團有限公司##星王朝有限公司##浙江博納影視製作有限公司##博納影視娛樂有限公司,1,3,-98.40%,720,"50,684","11,461,313"
39,美國,寵物當家2,2019/6/6,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,36,"2,784",-56.37%,"637,488","245,774","56,907,653"
40,英國,安東尼與克莉奧佩特拉,2019/6/6,威秀影城股份有限公司,National Theatre,3,110,0.00%,"71,040",278,"179,520"
41,美國,X戰警：黑鳳凰,2019/6/6,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,11,251,-85.97%,"57,415","441,649","104,736,837"
42,日本,情牽拉麵茶,2019/6/6,車庫娛樂股份有限公司,(法國)MK2 FILMS,1,36,0.00%,"5,760","1,159","236,739"
43,英國,馬克白,2019/6/3,威秀影城股份有限公司,National Theatre,3,26,-46.94%,"17,960",222,"144,840"
44,英國,李爾王,2019/6/1,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,3,182,1554.55%,"126,560",538,"372,760"
45,中華民國,出發,2019/5/31,牽猴子整合行銷股份有限公司,相知國際股份有限公司,16,"2,245",-7.65%,"467,310","65,352","14,582,218"
46,美國,紅色密令,2019/5/31,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,2,108,285.71%,"13,620","5,241","1,096,535"
47,日本,這條路上: 百年童謠的誕生,2019/5/31,亮點國際影業有限公司,CREi Inc,2,43,-17.31%,"5,560","1,832","372,366"
48,美國,哥吉拉II怪獸之王,2019/5/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,25,"1,235",-75.69%,"305,832","1,060,818","258,747,844"
49,日本,CODE GEASS 復活的魯路修,2019/5/29,香港商甲上娛樂有限公司台灣分公司,SUNRISE INC,2,60,-68.25%,"14,195","26,388","6,568,639"
50,中華民國,五月天 人生無限公司,2019/5/24,相信音樂國際股份有限公司,相信音樂國際股份有限公司##安樂電影公司(聯合出品),4,587,-81.10%,"164,870","158,316","53,609,024"
51,法國,人生最後一場拍賣會,2019/5/24,海鵬影業有限公司,MFI SAS,3,212,-64.84%,"42,730","3,426","693,919"
52,法國,亨利先生的秘密,2019/5/24,原創娛樂股份有限公司,GAUMONT S.A.,2,135,110.94%,"17,590","3,090","629,517"
53,美國,吾愛吾詩,2019/5/24,車庫娛樂股份有限公司,PROTAGONIST PICTURES LIMITED,1,40,0.00%,"6,400",677,"138,945"
54,南韓,完美搭檔,2019/5/24,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,1,4,-55.56%,845,"13,733","3,143,837"
55,美國,阿拉丁,2019/5/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",84,"27,003",-40.32%,"6,425,552","1,209,810","283,045,447"
56,美國,醜娃娃大冒險,2019/5/17,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",3,417,241.80%,"26,430","6,205","1,336,505"
57,瑞典,極地先鋒,2019/5/17,采昌國際多媒體股份有限公司,AB Svensk Filmindustri,2,76,-19.15%,"9,950","2,190","457,121"
58,中華民國,你的臉+光,2019/5/17,汯呄霖電影有限公司,汯呄霖電影有限公司##財團法人公共電視文化事業基金會,1,36,0.00%,"7,825","7,177","1,468,295"
59,美國,極惡人魔,2019/5/17,車庫娛樂股份有限公司,"MELVILLE FILMS, INC.",1,44,0.00%,"7,040","3,214","747,212"
60,美國,捍衛任務3：全面開戰,2019/5/15,威視股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,5,228,-66.12%,"52,065","617,375","142,133,810"
61,香港,P風暴,2019/5/10,華映娛樂股份有限公司,東方影業出品有限公司,7,673,196.48%,"50,210","11,832","2,469,510"
62,美國,名偵探皮卡丘,2019/5/9,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,618,2188.89%,"114,010","672,935","159,881,631"
63,美國,柏林我愛你,2019/5/3,采昌國際多媒體股份有限公司,Atrium Productions Kft.,1,64,-25.58%,"9,440","4,681","983,733"
64,美國,復仇者聯盟:終局之戰,2019/4/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",22,"5,237",-48.96%,"1,341,536","3,473,854","907,859,860"
65,美國,牛津解密,2019/4/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,1,27,-71.28%,"3,780","11,998","2,652,653"
66,美國,哭泣的女人,2019/4/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,825,27.51%,"69,690","134,650","31,180,614"
67,法國,女王的柯基,2019/4/12,傳影互動股份有限公司,CHARADES SAS,4,977,25.26%,"61,100","101,630","23,017,163"
68,美國,禁入墳場,2019/4/12,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,5,367,-17.34%,"28,495","93,946","21,386,047"
69,加拿大,深海獵奇 3D,2019/4/12,國際電影事業有限公司,IMAX Corporation,1,23,109.09%,"3,270",537,"69,664"
70,美國,地獄怪客: 血后的崛起,2019/4/11,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",6,680,-45.29%,"59,925","140,953","31,425,622"
71,美國,我和我的摔角家庭,2019/4/4,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,9,"1,343",0.00%,"106,355","48,812","10,876,407"
72,美國,奇幻遊樂園,2019/4/4,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,62,-84.65%,"5,680","52,975","11,576,992"
73,美國,沙贊！,2019/4/3,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,413,-41.25%,"26,440","556,042","130,839,937"
74,美國,侵密室友,2019/4/3,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"ANTON CAPITAL ENTERTAINMENT, S.C.A.",3,169,-63.97%,"12,950","27,141","5,908,310"
75,美國,小飛象,2019/3/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,"2,777",9.46%,"216,910","373,137","85,741,963"
76,美國,失控危城,2019/3/29,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Arclight Films International, Pty., Ltd.",9,"2,762",107.36%,"206,725","146,103","33,055,578"
77,美國,我們,2019/3/22,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,165,-63.58%,"17,280","273,869","63,203,591"
78,中華民國,老大人,2019/3/22,威視股份有限公司,興揚電影有限公司##中環國際娛樂事業股份有限公司##(大陸)海寧鐵幕真文化傳媒有限公司##(大陸)喀什嘉映文化傳媒有限公司,3,105,-67.59%,"14,030","60,783","13,382,551"
79,美國,庫爾斯克號: 深海救援,2019/3/22,海樂影業股份有限公司,EuropaCorp,1,65,-68.60%,"3,575","71,847","15,326,124"
80,日本,假面飯店,2019/3/15,英屬維京群島商高捷全球開發有限公司 台灣分公司,"PONY CANYON, INC.",2,191,218.33%,"19,150","50,591","11,280,498"
81,丹麥,厄夜追緝令,2019/3/15,鏡象電影製作有限公司,TRUSTNORDISK APS,1,130,-54.70%,"10,600","10,170","2,091,847"
82,美國,驚奇隊長,2019/3/6,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",11,"2,441",-31.03%,"200,565","1,696,830","404,227,976"
83,南韓,雞不可失,2019/2/22,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,1,27,-55.00%,"2,700","515,551","117,558,380"
84,美國,樂高玩電影2,2019/2/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,114,-38.38%,"13,870","42,791","9,664,365"
85,中華民國,一吻定情,2019/2/14,車庫娛樂股份有限公司,當樂娛樂股份有限公司,1,17,-67.31%,"1,510","108,717","24,703,070"
86,加拿大,哈柏太空之旅 3D,2019/2/1,國際電影事業有限公司,IMAX Corporation,1,6,-33.33%,780,455,"64,910"
87,日本,巧虎電影 魔法島大冒險,2019/1/18,全民大劇團股份有限公司,法人倍樂生株式會社,7,48,-44.19%,"11,553","40,086","9,494,162"
